Station,UTC_Hour,Pair,Frequency_Hz,PLV,Score
IST,2017-03-28T12,H-D,4.842,0.7442386168893824,7.442386168893824
IST,2017-03-28T12,H-D,4.843,0.7454793954406279,7.454793954406279
IST,2017-03-28T12,H-D,4.844,0.7466071298015415,7.466071298015415
IST,2017-03-28T12,H-D,4.845,0.7475956829761777,7.4759568297617776
IST,2017-03-28T12,H-D,4.846,0.7483991958759487,7.483991958759487
IST,2017-03-28T12,H-D,4.847,0.7489757281992202,7.489757281992202
IST,2017-03-28T12,H-D,4.848,0.7491628693972124,7.491628693972125
IST,2017-03-28T12,H-D,4.849,0.749899374303677,7.49899374303677
IST,2017-03-28T12,H-D,4.85,0.7507922251469346,7.5079222514693456
IST,2017-03-28T12,H-D,4.851,0.7518148195492038,7.518148195492039
IST,2017-03-28T12,H-D,4.852,0.7529968594994176,7.529968594994177
IST,2017-03-28T12,H-D,4.853,0.7547410609876519,7.547410609876519
IST,2017-03-28T12,H-D,4.854,0.7559917059452885,7.559917059452886
IST,2017-03-28T12,H-D,4.855,0.7571005453425627,7.571005453425626
IST,2017-03-28T12,H-D,4.856,0.7580718083439419,7.58071808343942
IST,2017-03-28T12,H-D,4.857,0.7589413838247304,7.589413838247304
IST,2017-03-28T12,H-D,4.858,0.7597279014207383,7.597279014207383
IST,2017-03-28T12,H-D,4.859,0.7604422614403362,7.604422614403362
IST,2017-03-28T12,H-D,4.86,0.7610911345657669,7.610911345657669
IST,2017-03-28T12,H-D,4.861,0.7616775628172447,7.616775628172448
IST,2017-03-28T12,H-D,4.862,0.7621990020648863,7.621990020648863
IST,2017-03-28T12,H-D,4.863,0.762618717734959,7.626187177349591
IST,2017-03-28T12,H-D,4.864,0.7627179691822221,7.627179691822221
IST,2017-03-28T12,H-D,4.865,0.7632078475597623,7.632078475597623
IST,2017-03-28T12,H-D,4.866,0.7638779909544616,7.638779909544616
IST,2017-03-28T12,H-D,4.867,0.7647450180603849,7.647450180603848
IST,2017-03-28T12,H-D,4.868,0.7660229376541321,7.660229376541321
IST,2017-03-28T12,H-D,4.869,0.7674310529693129,7.674310529693129
IST,2017-03-28T12,H-D,4.87,0.768481753097338,7.68481753097338
IST,2017-03-28T12,H-D,4.871,0.7694031915833952,7.694031915833952
IST,2017-03-28T12,H-D,4.872,0.770263565103581,7.702635651035809
IST,2017-03-28T12,H-D,4.873,0.771092707512103,7.71092707512103
IST,2017-03-28T12,H-D,4.874,0.7719148046293858,7.719148046293858
IST,2017-03-28T12,H-D,4.875,0.7727566516454525,7.727566516454525
IST,2017-03-28T12,H-D,4.876,0.7736526127120399,7.736526127120399
IST,2017-03-28T12,H-D,4.877,0.7746567356808209,7.746567356808209
IST,2017-03-28T12,H-D,4.878,0.7759240853323179,7.759240853323179
IST,2017-03-28T12,H-D,4.879,0.7774987857565024,7.774987857565025
IST,2017-03-28T12,H-D,4.88,0.7791857143885986,7.791857143885986
IST,2017-03-28T12,H-D,4.881,0.7802515158642689,7.802515158642689
IST,2017-03-28T12,H-D,4.882,0.7810295027834457,7.810295027834457
IST,2017-03-28T12,H-D,4.883,0.781609769934056,7.81609769934056
IST,2017-03-28T12,H-D,4.884,0.7820264847539303,7.8202648475393035
IST,2017-03-28T12,H-D,4.885,0.7822948718617747,7.822948718617747
IST,2017-03-28T12,H-D,4.886,0.7824192069548308,7.8241920695483085
IST,2017-03-28T12,H-D,4.887,0.7824033060836608,7.824033060836609
IST,2017-03-28T12,H-D,4.888,0.7822413023604263,7.8224130236042635
IST,2017-03-28T12,H-D,4.889,0.7816204626009107,7.816204626009107
IST,2017-03-28T12,H-D,4.89,0.7813551564461795,7.813551564461795
IST,2017-03-28T12,H-D,4.891,0.7811291847584947,7.811291847584947
IST,2017-03-28T12,H-D,4.892,0.7809198586117013,7.809198586117013
IST,2017-03-28T12,H-D,4.893,0.7807123623022646,7.807123623022646
IST,2017-03-28T12,H-D,4.894,0.7804996432786583,7.804996432786583
IST,2017-03-28T12,H-D,4.895,0.7802782168189649,7.802782168189649
IST,2017-03-28T12,H-D,4.896,0.7800460168334353,7.800460168334354
IST,2017-03-28T12,H-D,4.897,0.7798015750294531,7.798015750294532
IST,2017-03-28T12,H-D,4.898,0.7795435923561366,7.7954359235613655
IST,2017-03-28T12,H-D,4.899,0.7792705954542858,7.792705954542858
IST,2017-03-28T12,H-D,4.9,0.7789808028245259,7.789808028245258
IST,2017-03-28T12,H-D,4.901,0.7786727272303912,7.786727272303912
IST,2017-03-28T12,H-D,4.902,0.7783459537812744,7.783459537812743
IST,2017-03-28T12,H-D,4.903,0.7779960380077705,7.779960380077705
IST,2017-03-28T12,H-D,4.904,0.7775774427734887,7.775774427734888
IST,2017-03-28T12,H-D,4.905,0.7770023878801376,7.770023878801377
IST,2017-03-28T12,H-D,4.906,0.7764666656448229,7.764666656448229
IST,2017-03-28T12,H-D,4.907,0.7760096727520401,7.760096727520401
IST,2017-03-28T12,H-D,4.908,0.7755971526930121,7.7559715269301215
IST,2017-03-28T12,H-D,4.909,0.7752135842115957,7.7521358421159565
IST,2017-03-28T12,H-D,4.91,0.7748450418953503,7.748450418953503
IST,2017-03-28T12,H-D,4.911,0.7744794880336415,7.744794880336415
IST,2017-03-28T12,H-D,4.912,0.7741052679713074,7.741052679713074
IST,2017-03-28T12,H-D,4.913,0.7737080028380615,7.737080028380615
IST,2017-03-28T12,H-D,4.914,0.7732654458986999,7.732654458987
IST,2017-03-28T12,H-D,4.915,0.7727378349773592,7.727378349773591
IST,2017-03-28T12,H-D,4.916,0.7718903325539408,7.718903325539408
IST,2017-03-28T12,H-D,4.917,0.7712828899235897,7.712828899235897
IST,2017-03-28T12,H-D,4.918,0.7709768814155588,7.709768814155588
IST,2017-03-28T12,H-D,4.919,0.7708678434914921,7.708678434914921
IST,2017-03-28T12,H-D,4.92,0.771053406294249,7.71053406294249
IST,2017-03-28T12,H-D,4.921,0.7711099220039092,7.711099220039092
IST,2017-03-28T12,H-D,4.922,0.7711226948799518,7.711226948799518
IST,2017-03-28T12,H-D,4.923,0.7711186900045847,7.711186900045846
IST,2017-03-28T12,H-D,4.924,0.7711773740856233,7.711773740856232
IST,2017-03-28T12,H-D,4.925,0.7715726973345203,7.715726973345203
IST,2017-03-28T12,H-D,4.926,0.771627529853871,7.71627529853871
IST,2017-03-28T12,H-D,4.927,0.7716600017115108,7.716600017115108
IST,2017-03-28T12,H-D,4.928,0.7716273393991665,7.716273393991665
IST,2017-03-28T12,H-D,4.929,0.7715447719481106,7.715447719481105
IST,2017-03-28T12,H-D,4.93,0.7714185412471489,7.7141854124714895
IST,2017-03-28T12,H-D,4.931,0.771253902271048,7.712539022710479
IST,2017-03-28T12,H-D,4.932,0.7710565840407245,7.710565840407245
IST,2017-03-28T12,H-D,4.933,0.7708352351258881,7.708352351258881
IST,2017-03-28T12,H-D,4.934,0.7705901528514676,7.705901528514676
IST,2017-03-28T12,H-D,4.935,0.7703687237112609,7.703687237112609
IST,2017-03-28T12,H-D,4.936,0.7703295322467002,7.703295322467002
IST,2017-03-28T12,H-D,4.937,0.7701758917805468,7.701758917805468
IST,2017-03-28T12,H-D,4.938,0.7697389505367704,7.697389505367704
IST,2017-03-28T12,H-D,4.939,0.7691503254389379,7.691503254389379
IST,2017-03-28T12,H-D,4.94,0.768433252599922,7.684332525999221
IST,2017-03-28T12,H-D,4.941,0.7675887449668146,7.675887449668146
IST,2017-03-28T12,H-D,4.942,0.7666173240588418,7.666173240588417
IST,2017-03-28T12,H-D,4.943,0.7655167641250435,7.6551676412504355
IST,2017-03-28T12,H-D,4.944,0.7642833023916091,7.642833023916092
IST,2017-03-28T12,H-D,4.945,0.7629123895832367,7.629123895832367
IST,2017-03-28T12,H-D,4.946,0.7613981962715551,7.613981962715552
IST,2017-03-28T12,H-D,4.947,0.7597233489921635,7.597233489921635
IST,2017-03-28T12,H-D,4.948,0.7576815838474983,7.576815838474983
IST,2017-03-28T12,H-D,4.949,0.755507742661405,7.55507742661405
IST,2017-03-28T12,H-D,4.95,0.753369259438169,7.53369259438169
IST,2017-03-28T12,H-D,4.951,0.7510936336202175,7.5109363362021755
IST,2017-03-28T12,H-D,4.952,0.7486626896794576,7.486626896794576
IST,2017-03-28T12,H-D,4.953,0.7460701407989719,7.46070140798972
IST,2017-03-28T12,H-D,4.954,0.7433101912207939,7.433101912207939
IST,2017-03-28T12,H-D,4.955,0.7403765419178086,7.403765419178086
IST,2017-03-28T12,H-D,4.956,0.7372682232442634,7.372682232442634
IST,2017-03-28T12,H-D,4.957,0.7339918166162984,7.339918166162985
IST,2017-03-28T12,H-D,4.958,0.7308800490199732,7.308800490199731
IST,2017-03-28T12,H-D,4.959,0.7269585409667186,7.269585409667187
IST,2017-03-28T12,H-D,4.96,0.7229074341061206,7.229074341061206
IST,2017-03-28T12,H-D,4.961,0.7191784591770514,7.191784591770514
IST,2017-03-28T12,H-D,4.962,0.7154422707322592,7.154422707322592
IST,2017-03-28T12,H-D,4.963,0.7114926894846461,7.114926894846461
IST,2017-03-28T12,H-D,4.964,0.7072982443592986,7.072982443592986
IST,2017-03-28T12,H-D,4.965,0.7027127498745811,7.027127498745811
IST,2017-03-28T12,H-D,4.966,0.6972077671012318,6.972077671012318
IST,2017-03-28T12,H-D,4.967,0.6924836512505402,6.9248365125054026
IST,2017-03-28T12,H-D,4.968,0.6880410399836767,6.880410399836768
IST,2017-03-28T12,H-D,4.969,0.6836474863381925,6.836474863381925
IST,2017-03-28T12,H-D,4.97,0.6790727860664125,6.790727860664125
IST,2017-03-28T12,H-D,4.971,0.67369276946594,6.7369276946594
IST,2017-03-28T12,H-D,5.406,0.673796941445501,6.7379694144550095
IST,2017-03-28T12,H-D,5.407,0.6739211937252666,6.739211937252666
IST,2017-03-28T12,H-D,5.408,0.6737878890816366,6.737878890816366
IST,2017-03-28T12,H-D,6.849,0.6752493413466402,6.752493413466402
IST,2017-03-28T12,H-D,6.85,0.6769491352102129,6.769491352102129
IST,2017-03-28T12,H-D,6.851,0.678682572052012,6.78682572052012
IST,2017-03-28T12,H-D,6.852,0.6804579428113422,6.804579428113422
IST,2017-03-28T12,H-D,6.853,0.6822860453935163,6.822860453935164
IST,2017-03-28T12,H-D,6.854,0.6841819549662781,6.841819549662781
IST,2017-03-28T12,H-D,6.855,0.686169087410212,6.86169087410212
IST,2017-03-28T12,H-D,6.856,0.6882911290403481,6.882911290403481
IST,2017-03-28T12,H-D,6.857,0.6906585458134591,6.906585458134591
IST,2017-03-28T12,H-D,6.858,0.6934376902894877,6.9343769028948765
IST,2017-03-28T12,H-D,6.859,0.6957044880816983,6.957044880816983
IST,2017-03-28T12,H-D,6.86,0.6977597309783026,6.977597309783025
IST,2017-03-28T12,H-D,6.861,0.6996974580085081,6.996974580085081
IST,2017-03-28T12,H-D,6.862,0.7015494792342176,7.015494792342176
IST,2017-03-28T12,H-D,6.863,0.7033340513134193,7.033340513134193
IST,2017-03-28T12,H-D,6.864,0.7050628032345718,7.050628032345719
IST,2017-03-28T12,H-D,6.865,0.7067431769097825,7.067431769097825
IST,2017-03-28T12,H-D,6.866,0.7083788300699777,7.083788300699777
IST,2017-03-28T12,H-D,6.867,0.7099677251934332,7.099677251934332
IST,2017-03-28T12,H-D,6.868,0.7114874924772682,7.114874924772682
IST,2017-03-28T12,H-D,6.869,0.712786149923119,7.127861499231189
IST,2017-03-28T12,H-D,6.87,0.7142466476420402,7.1424664764204016
IST,2017-03-28T12,H-D,6.871,0.7163033281739601,7.163033281739601
IST,2017-03-28T12,H-D,6.872,0.7181696905942265,7.181696905942266
IST,2017-03-28T12,H-D,6.873,0.7200827178225871,7.200827178225872
IST,2017-03-28T12,H-D,6.874,0.7221499818794804,7.221499818794804
IST,2017-03-28T12,H-D,6.875,0.724468122195116,7.2446812219511605
IST,2017-03-28T12,H-D,6.876,0.726494146164747,7.264941461647469
IST,2017-03-28T12,H-D,6.877,0.7283029979521466,7.283029979521466
IST,2017-03-28T12,H-D,6.878,0.7300002002374231,7.300002002374231
IST,2017-03-28T12,H-D,6.879,0.7316056401423732,7.316056401423731
IST,2017-03-28T12,H-D,6.88,0.7331327674642607,7.331327674642607
IST,2017-03-28T12,H-D,6.881,0.7345904416768533,7.345904416768533
IST,2017-03-28T12,H-D,6.882,0.7359847371960074,7.3598473719600745
IST,2017-03-28T12,H-D,6.883,0.7373201158375241,7.373201158375241
IST,2017-03-28T12,H-D,6.884,0.7386000749852827,7.386000749852827
IST,2017-03-28T12,H-D,6.885,0.7398275357230005,7.3982753572300055
IST,2017-03-28T12,H-D,6.886,0.7410050956997621,7.410050956997622
IST,2017-03-28T12,H-D,6.887,0.7421352140043471,7.421352140043471
IST,2017-03-28T12,H-D,6.888,0.7432203694482721,7.432203694482721
IST,2017-03-28T12,H-D,6.889,0.7442632235984961,7.442632235984961
IST,2017-03-28T12,H-D,6.89,0.7452668230449904,7.452668230449904
IST,2017-03-28T12,H-D,6.891,0.7462348962081983,7.4623489620819825
IST,2017-03-28T12,H-D,6.892,0.7471723592436686,7.471723592436686
IST,2017-03-28T12,H-D,6.893,0.748086334124902,7.4808633412490195
IST,2017-03-28T12,H-D,6.894,0.748988952731613,7.48988952731613
IST,2017-03-28T12,H-D,6.895,0.749906366576446,7.49906366576446
IST,2017-03-28T12,H-D,6.896,0.7508593761287587,7.508593761287587
IST,2017-03-28T12,H-D,6.897,0.7519497113667571,7.519497113667572
IST,2017-03-28T12,H-D,6.898,0.7527506175698654,7.527506175698654
IST,2017-03-28T12,H-D,6.899,0.7534049419339638,7.534049419339638
IST,2017-03-28T12,H-D,6.9,0.7539432930600901,7.539432930600901
IST,2017-03-28T12,H-D,6.901,0.7543726728472235,7.543726728472235
IST,2017-03-28T12,H-D,6.902,0.754696062955781,7.54696062955781
IST,2017-03-28T12,H-D,6.903,0.7549145193119966,7.549145193119966
IST,2017-03-28T12,H-D,6.904,0.7550279180125216,7.550279180125216
IST,2017-03-28T12,H-D,6.905,0.7550352688901673,7.550352688901673
IST,2017-03-28T12,H-D,6.906,0.7549348429849668,7.549348429849668
IST,2017-03-28T12,H-D,6.907,0.754724206101969,7.5472420610196895
IST,2017-03-28T12,H-D,6.908,0.7544001946697483,7.544001946697483
IST,2017-03-28T12,H-D,6.909,0.7539588469865636,7.5395884698656355
IST,2017-03-28T12,H-D,6.91,0.753395290905364,7.53395290905364
IST,2017-03-28T12,H-D,6.911,0.7527035801415285,7.527035801415285
IST,2017-03-28T12,H-D,6.912,0.7518764615546001,7.518764615546001
IST,2017-03-28T12,H-D,6.913,0.7509050408205838,7.509050408205838
IST,2017-03-28T12,H-D,6.914,0.7497782865257941,7.497782865257942
IST,2017-03-28T12,H-D,6.915,0.7484822555754662,7.484822555754662
IST,2017-03-28T12,H-D,6.916,0.7469987882099796,7.469987882099796
IST,2017-03-28T12,H-D,6.917,0.7453030551720388,7.453030551720388
IST,2017-03-28T12,H-D,6.918,0.7433581366220507,7.4335813662205075
IST,2017-03-28T12,H-D,6.919,0.7410992377277319,7.410992377277319
IST,2017-03-28T12,H-D,6.92,0.7382849104892849,7.382849104892849
IST,2017-03-28T12,H-D,6.921,0.7349896876985366,7.349896876985365
IST,2017-03-28T12,H-D,6.922,0.732056043163551,7.32056043163551
IST,2017-03-28T12,H-D,6.923,0.7290588900092196,7.290588900092196
IST,2017-03-28T12,H-D,6.924,0.7258322719605306,7.258322719605306
IST,2017-03-28T12,H-D,6.925,0.7221048412449552,7.221048412449552
IST,2017-03-28T12,H-D,6.926,0.7174560655125833,7.174560655125833
IST,2017-03-28T12,H-D,6.927,0.7138795576366748,7.138795576366748
IST,2017-03-28T12,H-D,6.928,0.710630845405907,7.106308454059071
IST,2017-03-28T12,H-D,6.929,0.7074654778343856,7.074654778343856
IST,2017-03-28T12,H-D,6.93,0.7041699960596063,7.041699960596063
IST,2017-03-28T12,H-D,6.931,0.700736316366825,7.00736316366825
IST,2017-03-28T12,H-D,6.932,0.6973828286698958,6.973828286698957
IST,2017-03-28T12,H-D,6.933,0.6946509358458676,6.946509358458676
IST,2017-03-28T12,H-D,6.934,0.6921847369830811,6.921847369830811
IST,2017-03-28T12,H-D,6.935,0.6899085918867318,6.899085918867318
IST,2017-03-28T12,H-D,6.936,0.6877828270340628,6.877828270340628
IST,2017-03-28T12,H-D,6.937,0.6857819787875448,6.857819787875448
IST,2017-03-28T12,H-D,6.938,0.6838877123951823,6.838877123951823
IST,2017-03-28T12,H-D,6.939,0.6820858057566859,6.820858057566859
IST,2017-03-28T12,H-D,6.94,0.6803645981249588,6.803645981249588
IST,2017-03-28T12,H-D,6.941,0.6787140615007671,6.7871406150076705
IST,2017-03-28T12,H-D,6.942,0.6771251565571513,6.7712515655715135
IST,2017-03-28T12,H-D,6.943,0.6755893053773341,6.755893053773341
IST,2017-03-28T12,H-D,6.944,0.6740978671956206,6.740978671956206
IST,2017-03-28T12,H-D,8.25,0.6737613333997122,6.737613333997122
IST,2017-03-28T12,H-D,8.251,0.6739832323507589,6.7398323235075885
IST,2017-03-28T12,H-D,8.252,0.6741728854188149,6.74172885418815
IST,2017-03-28T12,H-D,8.253,0.6743256156570107,6.743256156570107
IST,2017-03-28T12,H-D,8.254,0.674438086070537,6.74438086070537
IST,2017-03-28T12,H-D,8.255,0.6745079791907218,6.745079791907218
IST,2017-03-28T12,H-D,8.256,0.6745337900917968,6.745337900917968
IST,2017-03-28T12,H-D,8.257,0.674514595023177,6.74514595023177
IST,2017-03-28T12,H-D,8.258,0.6744496430331469,6.744496430331469
IST,2017-03-28T12,H-D,8.259,0.6743376525449768,6.743376525449768
IST,2017-03-28T12,H-D,8.26,0.6741761409837824,6.7417614098378245
IST,2017-03-28T12,H-D,8.261,0.6739616642768608,6.739616642768608
IST,2017-03-28T12,H-D,8.262,0.6736783603507234,6.7367836035072335
IST,2017-03-28T13,H-D,2.162,0.7627544442726859,7.627544442726859
IST,2017-03-28T13,H-D,2.163,0.7643387378052091,7.643387378052092
IST,2017-03-28T13,H-D,2.164,0.7659527618540548,7.659527618540548
IST,2017-03-28T13,H-D,2.165,0.7676124574086161,7.676124574086161
IST,2017-03-28T13,H-D,2.166,0.7693512723296586,7.693512723296586
IST,2017-03-28T13,H-D,2.167,0.7712694637871803,7.712694637871803
IST,2017-03-28T13,H-D,2.168,0.7735539054970405,7.735539054970405
IST,2017-03-28T13,H-D,2.169,0.7753526616475599,7.7535266164755985
IST,2017-03-28T13,H-D,2.17,0.7769103041935898,7.769103041935898
IST,2017-03-28T13,H-D,2.171,0.7783050780993973,7.783050780993973
IST,2017-03-28T13,H-D,2.172,0.7795637012955826,7.795637012955826
IST,2017-03-28T13,H-D,2.173,0.780699839691328,7.806998396913279
IST,2017-03-28T13,H-D,2.174,0.7817207996542525,7.817207996542525
IST,2017-03-28T13,H-D,2.175,0.7826304672449638,7.826304672449638
IST,2017-03-28T13,H-D,2.176,0.7834306192264101,7.834306192264101
IST,2017-03-28T13,H-D,2.177,0.7841215878685522,7.841215878685523
IST,2017-03-28T13,H-D,2.178,0.7847026201522375,7.847026201522374
IST,2017-03-28T13,H-D,2.179,0.7851720728806557,7.851720728806557
IST,2017-03-28T13,H-D,2.18,0.7855275076859495,7.8552750768594946
IST,2017-03-28T13,H-D,2.181,0.7857657146227223,7.857657146227223
IST,2017-03-28T13,H-D,2.182,0.785882673593878,7.85882673593878
IST,2017-03-28T13,H-D,2.183,0.7858734482277758,7.858734482277758
IST,2017-03-28T13,H-D,2.184,0.7857319901916234,7.8573199019162345
IST,2017-03-28T13,H-D,2.185,0.7854508051581677,7.854508051581677
IST,2017-03-28T13,H-D,2.186,0.7850203783706765,7.850203783706765
IST,2017-03-28T13,H-D,2.187,0.7844281351642055,7.844281351642055
IST,2017-03-28T13,H-D,2.188,0.7836563862087055,7.836563862087055
IST,2017-03-28T13,H-D,2.189,0.7826776766881293,7.826776766881292
IST,2017-03-28T13,H-D,2.19,0.7814422931857907,7.814422931857907
IST,2017-03-28T13,H-D,2.191,0.7798461539432833,7.798461539432832
IST,2017-03-28T13,H-D,2.192,0.7774980905909573,7.774980905909573
IST,2017-03-28T13,H-D,2.193,0.775765485713371,7.75765485713371
IST,2017-03-28T13,H-D,2.194,0.7741972564811882,7.741972564811882
IST,2017-03-28T13,H-D,2.195,0.7727369628986422,7.727369628986422
IST,2017-03-28T13,H-D,2.196,0.7714753398244681,7.714753398244682
IST,2017-03-28T13,H-D,2.197,0.7703458020326431,7.703458020326432
IST,2017-03-28T13,H-D,2.198,0.7687649201963038,7.687649201963039
IST,2017-03-28T13,H-D,2.199,0.7669076887304264,7.669076887304263
IST,2017-03-28T13,H-D,2.2,0.7648422698082071,7.648422698082071
IST,2017-03-28T13,H-D,2.201,0.7625878676915462,7.625878676915462
IST,2017-03-28T13,H-D,7.278,0.762670963119421,7.62670963119421
IST,2017-03-28T13,H-D,7.279,0.763774949069172,7.63774949069172
IST,2017-03-28T13,H-D,7.28,0.7649287485507942,7.649287485507942
IST,2017-03-28T13,H-D,7.281,0.766147002141622,7.66147002141622
IST,2017-03-28T13,H-D,7.282,0.7674516105425607,7.6745161054256075
IST,2017-03-28T13,H-D,7.283,0.7688800066932912,7.688800066932911
IST,2017-03-28T13,H-D,7.284,0.7705110205015163,7.705110205015163
IST,2017-03-28T13,H-D,7.285,0.7728025006133462,7.728025006133462
IST,2017-03-28T13,H-D,7.286,0.774846516218216,7.74846516218216
IST,2017-03-28T13,H-D,7.287,0.7763524676042021,7.763524676042021
IST,2017-03-28T13,H-D,7.288,0.7776178442279842,7.776178442279842
IST,2017-03-28T13,H-D,7.289,0.778723145477629,7.78723145477629
IST,2017-03-28T13,H-D,7.29,0.7797068346768479,7.797068346768478
IST,2017-03-28T13,H-D,7.291,0.7805916829722137,7.805916829722137
IST,2017-03-28T13,H-D,7.292,0.781392734646989,7.81392734646989
IST,2017-03-28T13,H-D,7.293,0.7821206395170976,7.821206395170977
IST,2017-03-28T13,H-D,7.294,0.7827833050916138,7.827833050916137
IST,2017-03-28T13,H-D,7.295,0.7833868112755299,7.833868112755299
IST,2017-03-28T13,H-D,7.296,0.7839359574812407,7.8393595748124065
IST,2017-03-28T13,H-D,7.297,0.7844346089987789,7.8443460899877895
IST,2017-03-28T13,H-D,7.298,0.7848859259141773,7.848859259141773
IST,2017-03-28T13,H-D,7.299,0.7852925195162023,7.8529251951620225
IST,2017-03-28T13,H-D,7.3,0.7856565619996826,7.856565619996826
IST,2017-03-28T13,H-D,7.301,0.7859798650705175,7.859798650705176
IST,2017-03-28T13,H-D,7.302,0.7862639373074011,7.8626393730740105
IST,2017-03-28T13,H-D,7.303,0.7865100267412496,7.865100267412496
IST,2017-03-28T13,H-D,7.304,0.7867191530267316,7.867191530267315
IST,2017-03-28T13,H-D,7.305,0.7868921322526755,7.868921322526755
IST,2017-03-28T13,H-D,7.306,0.7870295965654345,7.8702959656543445
IST,2017-03-28T13,H-D,7.307,0.7871320101897534,7.871320101897535
IST,2017-03-28T13,H-D,7.308,0.7871996830231501,7.8719968302315015
IST,2017-03-28T13,H-D,7.309,0.787232782690405,7.8723278269040495
IST,2017-03-28T13,H-D,7.31,0.7872313457356672,7.872313457356672
IST,2017-03-28T13,H-D,7.311,0.7871952884768237,7.871952884768238
IST,2017-03-28T13,H-D,7.312,0.7871244179326423,7.871244179326423
IST,2017-03-28T13,H-D,7.313,0.7870184431494711,7.870184431494711
