# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
2.995962,4594,1472,-9071,82.123
3.000368,4595,1473,-9068,82.123
3.004798,4595,1472,-9068,82.123
3.010544,4597,1472,-9068,82.123
3.014728,4599,1472,-9070,82.123
3.020628,4601,1472,-9072,82.123
3.024996,4603,1472,-9073,82.123
3.030555,4604,1473,-9073,82.123
3.035208,4605,1472,-9073,82.123
3.039630,4606,1472,-9075,82.123
3.045328,4607,1470,-9075,82.123
3.049739,4610,1468,-9076,82.123
3.055452,4611,1467,-9075,82.123
3.059884,4611,1465,-9075,82.123
3.065614,4610,1464,-9076,82.123
3.070034,4608,1464,-9077,82.123
3.075725,4607,1463,-9080,82.123
3.080115,4608,1463,-9083,82.123
3.084579,4608,1464,-9086,82.123
3.090287,4608,1463,-9089,82.123
3.094705,4609,1462,-9091,82.123
3.100404,4608,1461,-9095,82.123
3.104897,4608,1459,-9098,82.123
3.110543,4609,1458,-9101,82.123
3.114948,4607,1459,-9100,82.123
3.119365,4607,1460,-9099,82.123
3.125169,4607,1460,-9096,82.123
3.129531,4606,1461,-9094,82.123
3.135220,4606,1462,-9094,82.123
3.139709,4606,1464,-9097,82.123
3.145383,4607,1466,-9099,82.123
3.149788,4608,1467,-9101,82.123
3.155538,4609,1468,-9103,82.123
3.159968,4611,1468,-9104,82.123
3.164336,4613,1468,-9107,82.123
3.170063,4613,1469,-9108,82.123
3.174470,4613,1470,-9109,82.123
3.180184,4610,1471,-9108,82.123
3.184593,4608,1471,-9106,82.123
3.190342,4605,1470,-9103,82.123
3.194772,4601,1469,-9102,82.123
3.199217,4599,1468,-9099,82.123
3.204919,4597,1467,-9095,82.123
3.209308,4594,1468,-9092,82.123
3.214730,4593,1469,-9089,82.123
3.219456,4590,1470,-9088,82.123
3.225138,4589,1471,-9087,82.123
3.229620,4589,1472,-9087,82.123
3.235313,4591,1470,-9087,82.123
3.239770,4594,1470,-9088,82.123
3.244143,4598,1470,-9088,82.123
3.249852,4600,1470,-9086,82.123
3.254294,4603,1471,-9086,82.123
3.259977,4607,1472,-9087,82.123
3.264389,4610,1471,-9084,82.123
3.270134,4611,1469,-9085,82.123
3.274569,4609,1467,-9087,82.123
3.278987,4607,1467,-9088,82.123
3.284745,4605,1466,-9089,82.123
3.289115,4604,1467,-9089,82.123
3.294808,4604,1467,-9087,82.123
3.299261,4604,1467,-9088,82.123
3.304936,4603,1467,-9091,82.123
3.309360,4603,1468,-9094,82.123
3.315075,4603,1470,-9097,82.123
3.319559,4602,1470,-9097,82.123
3.324011,4601,1470,-9094,82.123
3.329668,4600,1471,-9092,82.123
3.334066,4598,1471,-9090,82.123
3.339778,4597,1470,-9088,82.123
3.344214,4598,1469,-9087,82.123
3.349903,4599,1469,-9084,82.123
3.354347,4598,1468,-9081,82.123
3.358767,4599,1467,-9076,82.123
3.364518,4598,1466,-9071,82.123
3.368923,4596,1465,-9069,82.123
3.374658,4594,1464,-9068,82.123
3.379013,4592,1464,-9069,82.123
3.384726,4592,1465,-9072,82.123
3.389166,4593,1466,-9075,82.123
3.394903,4596,1466,-9076,82.123
3.399281,4597,1466,-9074,82.123
3.403732,4598,1465,-9070,82.123
3.409415,4597,1466,-9068,82.123
3.413904,4596,1467,-9067,82.123
3.419568,4595,1470,-9067,82.123
3.424008,4595,1472,-9068,82.123
3.429721,4597,1474,-9070,82.123
3.434117,4599,1474,-9070,82.123
3.438534,4601,1472,-9070,82.123
3.444294,4603,1471,-9070,82.123
3.448701,4605,1470,-9070,82.123
3.454370,4605,1468,-9069,82.123
3.458833,4606,1468,-9070,82.123
